email;exercicio;passo;AD;SB;MT;SP;PA;PM;MM;DM;AF;MF;OI;UT;RE;ER;DE;correct;feedback;timestamp
951;-x+14=-29;x=43;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:31:52
948;-x-257=-319;x=62;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:31:53
955;35x=-70;x=-2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:31:53
957;-x+5=9;x=\-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sua equação possui o seguinte erro: Equação Inválida: Termo: "\" inválido;2017-06-02 08:31:54
962;-x-17=-36;-x=-36+17;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:31:56
954;-x-257=-319;x=62;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:31:56
1022;12x=6;x=0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sua equação possui o seguinte erro: Equação Inválida: Termo: "," inválido;2017-06-02 08:31:56
960;-x+36=-360;x=396;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:31:56
1022;12x=6;x=(0)/(5);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-06-02 08:31:57
964;-x-8=-22;-x*(-1)=-14*(-1);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:31:59
952;-x-9=17;-x=9+17;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:31:59
959;-x-257=-319;-x=-63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-06-02 08:32:01
953;-x+6=-18;-x=-18-6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:02
959;-x-257=-319;-x=-62;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:03
959;-x-257=-319; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sua equação possui o seguinte erro: Equação Inválida: Equação vazia;2017-06-02 08:32:04
956;-x+13=28;-x=28-13;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:04
964;-x-8=-22;x=14;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:05
957;-x+5=9;x=-4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:07
955;11x=-55;x=-(55)/(11);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:08
946;-8x=56;x=-7;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:09
950;-8x=56;x=-7;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:09
947;-x+98=-96;-x=-96-98;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:09
1022;12x=6;x=0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sua equação possui o seguinte erro: Equação Inválida: Termo: "," inválido;2017-06-02 08:32:10
955;11x=-55;x=-5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:12
965;18x=-60;x=(20)/(3);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-06-02 08:32:14
959;-x-257=-319;x=62;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:14
1022;12x=6;x=(0)/(5);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-06-02 08:32:15
961;-x-9=17;-x=9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Aplique novamente a operação de X sobre os  termos a e b e confira novamente o resultado obtido.;2017-06-02 08:32:18
952;-x-9=17;-x=26;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:19
956;-x+13=28;-x=15;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:20
950;-10x=100;x=(100)/(-10);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:21
1022;12x=6;x=05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-06-02 08:32:22
965;18x=-60;x=-(20)/(3);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-06-02 08:32:24
952;-x-9=17;x=-26;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:24
958;x+9=-19;x=-28;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:25
946;-10x=100;x=(100)/(-10);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:28
947;-x+98=-96;-x=-199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Aplique novamente a operação de X sobre os  termos a e b e confira novamente o resultado obtido.;2017-06-02 08:32:30
956;-x+13=28;x=(15)/(-1);0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:30
955;18x=-60;x=-(60)/(18);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:32
962;-x-17=-36;-x=-19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:34
952;-x-7=7;-x=7+7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:36
956;-x+13=28;x=-15;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:36
958;x-14=7;x=7+14;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:38
964;-x-17=-36;-x=-36+17;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:39
960;-x-257=-319;-x=-319+257;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:39
946;-10x=100;x=-10;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:39
952;-x-7=7;-x=14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:43
951;-x+25=-50;-x=-50-25;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:44
950;-10x=100;x=-10;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:46
965;18x=-60;x=-(30)/(6);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-06-02 08:32:46
953;-x+6=-18;-x=-24;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:47
960;-x-257=-319;-x=-62;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:48
952;-x-7=7;x=-14;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:51
956;-x+7=7;-x=7-7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:51
960;-x-257=-319;x=62;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:53
947;-x+98=-96;-x=-194;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:55
953;-x+6=-18;x=+24;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:56
956;-x+7=7;-x=0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:57
951;-x+25=-50;-x=-75;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:58
959;9x=18;x=(18)/(9);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:58
949;-30x=200;x=(20)/(-3);0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:32:59
946;-15x=90;x=(90)/(-15);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:33:00
966;-x+7=63;-x=63-7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:33:00
965;18x=-60;x=-(10)/(3);0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:33:02
957;-x+8=12;-x12-8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sua equação possui o seguinte erro: Equação Inválida: Não há símbolo de igualdade;2017-06-02 08:33:04
947;-x+98=-96;x=+194;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:33:05
950;-15x=90;x=(90)/(-15);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:33:07
956;-x+7=7;x=(0)/(-1);0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:33:13
952;-x-15=30;-x=15+30;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:33:14
959;9x=18;x=2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:33:15
957;-x+8=12;-x=12-8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:33:16
956;-x+7=7;x=0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:33:18
966;-x+7=63;-x=56;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:33:22
953;-x+14=-29;-x=-29-14;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:33:24
966;-x+7=63;x=-56;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:33:27
952;-x-15=30;-x=45;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:33:29
949;-7x=-42;x=6;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:33:31
959;12x=6;x=(6)/(12);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:33:40
952;-x-15=30;x=-45;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:33:41
965;-5x=45;x=(45)/(-5);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:33:42
957;-x+13=28;-x=28-13;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:33:47
956;-x+21=34;-x=34-21;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:33:48
965;-5x=45;x=-9;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:33:48
946;-15x=90;x=-6;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:33:49
950;-15x=90;x=-6;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:33:49
959;12x=6;x=(1)/(2);0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:33:51
952;-x-22=33;-x=22+33;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:33:55
1022;12x=6;x=(1)/(2);0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:33:57
949;-20x=-4;x=(1)/(5);0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:33:58
950;-30x=200;x=(200)/(-30);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:00
946;-30x=200;x=(200)/(-30);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:01
964;-x-17=-36;-x=-19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:02
957;-x+7=7;-x=7-7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:02
956;-x+21=34;-x=13;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:04
952;-x-22=33;-x=55;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:04
955;18x=-60;x=(30)/(9);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Aplique novamente a operação de X sobre os  termos a e b e confira novamente o resultado obtido.;2017-06-02 08:34:05
959;8x=0;x=(0)/(8);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:05
949;-2x=-60;x=30;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:08
952;-x-22=33;x=-55;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:09
953;-x+14=-29;-x=-43;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:10
956;-x+21=34;x=(13)/(-1);0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:11
947;-x+100=-200;-x=-200-100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:12
956;-x+21=34;x=-13;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:15
953;-x+14=-29;x=+43;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:16
1022;8x=0;x=(0)/(8);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:16
959;8x=0;x=0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:19
964;-x-17=-36;-x*(-1)=-19*(-1);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:20
957;-x+21=34;-x=34-21;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:22
962;-x-17=-36;x=19;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:24
947;-x+100=-200;-x=-300;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:24
947;-x+100=-200;x=300;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:31
965;-8x=56;x=(56)/(-8);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:31
1022;8x=0;x=(0)/(8);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;2017-06-02 08:34:34
957;-x+21=34;-x=33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Aplique novamente a operação de X sobre os  termos a e b e confira novamente o resultado obtido.;2017-06-02 08:34:34
959;2x=80;x=(80)/(2);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:36
964;-x-17=-36;x=19;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:40
961;-x-9=17;-x=26;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:41
1022;8x=0;x=(0)/(1);0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:41
956;-x-4=11;-x=11+4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:45
966;x-10=10;x=10+10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:46
958;x-14=7;x=21;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:48
957;-x+21=34;-x=-23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;O próximo passo (a linha inteira) da equação fica <eq>-x=13</eq>.;2017-06-02 08:34:50
953;-x+25=-50;-x=-50-25;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:51
949;-12x=-156;x=13;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:51
961;-x-9=17;x=-26;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:52
956;-x-4=11;-x=15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:53
966;x-10=10;x=20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:53
1022;8x=0;x=0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:56
962;-x-24=-240;-x=-240+2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-06-02 08:34:57
955;18x=-60;x=-(30)/(9);0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:34:59
958;x+18=-18;x=-18-18;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:00
962;-x-24=-240;-x=-240+24;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:02
957;-x+21=34;-x=13;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:02
956;-x-4=11;x=(15)/(-1);0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:03
952;-x+6=-18;-x=-6-18;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:06
960;9x=18;x=(18)/(9);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:06
964;-x-24=-240;-x=-240+24;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:08
1022;2x=80;x=(80)/(2);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:09
953;-x+25=-50;-x=-75;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:10
956;-x-4=11;x=-15;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:10
948;9x=18;x=(18)/(9);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:13
954;9x=18;x=(18)/(9);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:15
952;-x+6=-18;-x=-24;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:17
951;-x+25=-50;-x*(-1)=-75*(-1);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:21
946;-30x=200;x=-(20)/(3);0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:21
956;-x-9=17;-x=17+9;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:25
952;-x+6=-18;x=+24;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:26
955;18x=-60;x=-(10)/(3);0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:26
953;-x+25=-50;x=+75;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:27
950;-30x=200;x=-(20)/(3);0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:28
966;-x-17=64;-x=64+17;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:32
960;9x=18;x=2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:34
957;-x+21=34;x=-13;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:34
959;2x=80;x=40;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:35
954;9x=18;x=2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:39
958;x+18=-18;x=-36;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:39
952;-x+14=-29;-x=-14-29;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:39
956;-x-9=17;-x=26;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:42
957;-x+7=7;x=-0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Aplique novamente a operação de X sobre os  termos a e b e confira novamente o resultado obtido.;2017-06-02 08:35:43
948;9x=18;x=2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:43
959;21x=63;x=63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-06-02 08:35:43
953;-x+98=-96;-x=-96-98;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:45
1022;2x=80;x=(40)/(1);0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:46
959;21x=63;x=(63)/(21);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:48
964;-x-24=-240;-x=-216;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:48
951;-x+25=-50;x=75;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:49
962;-x-24=-240;-x=216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-06-02 08:35:52
958;x-12=-21;x=-21+12;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:55
1022;2x=80;x=40;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:55
965;-8x=56;x=-7;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:55
954;12x=6;x=(6)/(12);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:57
960;12x=6;x=(6)/(12);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:57
957;-x+7=7;-x=0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:57
957;-x+7=7; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sua equação possui o seguinte erro: Equação Inválida: Equação vazia;2017-06-02 08:35:58
956;-x-9=17;x=(26)/(-1);0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:58
948;12x=6;x=(6)/(12);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:35:58
950;-7x=-42;x=-(42)/(-7);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:00
946;-7x=-42;x=-(42)/(-7);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:00
955;-5x=45;x=(45)/(-5);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:00
956;-x-9=17;x=-26;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:02
947;-x-8=-22;-x=-22+8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:04
962;-x-24=-240;-x=-216;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:04
946;-7x=-42;x=6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:06
955;-5x=45;x=-9;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:07
948;12x=6;x=2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-06-02 08:36:08
965;-10x=100;x=(100)/(10);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Aplique novamente a operação de X sobre os  termos a e b e confira novamente o resultado obtido.;2017-06-02 08:36:10
953;-x+98=-96;-x=-194;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:10
952;-x+14=-29;-x=-43;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:11
966;-x-17=64;-x=81;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:11
1022;21x=63;x=(63)/(21);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:11
953;-x+98=-96;x=+194;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:16
951;-x+98=-96;-x=-96-98;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:17
950;-7x=-42;x=6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:20
960;12x=6;x=(1)/(2);0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:21
947;-x-8=-22;-x=-16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Aplique novamente a operação de X sobre os  termos a e b e confira novamente o resultado obtido.;2017-06-02 08:36:21
961;-x-7=7;-x=7+7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:22
952;-x+14=-29;x=+43;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:23
957;-x+7=7;x=-0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Aplique novamente a operação de X sobre os  termos a e b e confira novamente o resultado obtido.;2017-06-02 08:36:23
954;12x=6;x=(1)/(2);0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:23
948;12x=6;x=(1)/(2);0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:23
955;-8x=56;x=(56)/(-8);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:24
962;-x-24=-240;x=216;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:24
964;-x-24=-240;-x*(-1)=-216*(-1);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:25
956;-x-7=7;-x=7+7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:26
964;-x-24=-240;x=216;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:30
955;-8x=56;x=-7;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:30
965;-10x=100;x=(100)/(-10);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:30
946;-20x=-4;x=-(4)/(-20);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:31
957;-x+7=7;x=0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:35
1022;21x=63;x=(9)/(3);0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:36
960;8x=0;x=(0)/(8);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:36:36
